Country,Region_Province,Institution,Program,Duration_months,Field_relevance,Intl_tuition_local_currency,Intl_tuition_CAD_verified,Budget_tier,Poststudy_work_months,Poststudy_pathway_name,Fee_basis,Verified_source_URL,Immigration_source_URL,Last_verified,Notes
United Kingdom,North Yorkshire,York St John University,MSc Marketing,12,Business,11800,20296,Yes,24,Graduate Route,program_total,https://www.yorksj.ac.uk/courses/postgraduate/marketing/marketing-msc/,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,North Yorkshire,York St John University,MSc International Project Management,12,Management,11800,20296,Yes,24,Graduate Route,program_total,https://www.yorksj.ac.uk/courses/postgraduate/business-management/international-project-management-msc/,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,Greater Manchester,University of Salford,MSc International Business,12,Business,16980,29206,Yes,24,Graduate Route,per_year,https://www.salford.ac.uk/courses/postgraduate/international-business,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. per_year fee basis.
United Kingdom,Greater Manchester,University of Salford,MSc Management,12,Management,16980,29206,Yes,24,Graduate Route,per_year,https://www.salford.ac.uk/courses/postgraduate/management,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. per_year fee basis.
United Kingdom,Staffordshire,University of Staffordshire,MSc International Business Management,12,Business,17500,30100,Borderline,24,Graduate Route,program_total,https://www.staffs.ac.uk/course/international-business-management-msc,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. program_total for full MSc.
United Kingdom,Staffordshire,University of Staffordshire,MBA,12,Management,16750,28810,Yes,24,Graduate Route,program_total,https://www.staffslondon.ac.uk/student-life/fees-and-finance/postgraduate,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. 2026/27 intl MBA fee schedule.
United Kingdom,North Yorkshire,Teesside University,MSc International Business Management,12,Business,17000,29240,Yes,24,Graduate Route,per_year,https://www.tees.ac.uk/postgraduate_courses/business_management_&_enterprise/msc_international_business_management.cfm,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. per_year.
United Kingdom,North Yorkshire,Teesside University,MSc Management,12,Management,17000,29240,Yes,24,Graduate Route,program_total,https://www.tees.ac.uk/sections/international/fees.cfm,https://www.gov.uk/graduate-visa,2026-07-23,"Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. Standard 1-year MSc intl £17,000 2026-27."
United Kingdom,North Yorkshire,Teesside University,MSc International Management,12,Management,17000,29240,Yes,24,Graduate Route,per_year,https://www.tees.ac.uk/postgraduate_courses/business_management_&_enterprise/msc_international_management.cfm,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. per_year.
United Kingdom,Derbyshire,University of Derby,MSc International Business,12,Business,17500,30100,Borderline,24,Graduate Route,program_total,https://www.derby.ac.uk/postgraduate/business-courses/international-business-msc/,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. program_total.
United Kingdom,West Sussex,University of Chichester,MSc International Business,12,Business,17640,30341,Borderline,24,Graduate Route,program_total,https://www.chi.ac.uk/business-school/course/msc-international-business/,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,Greater Manchester,University of Bolton,MSc International Management,12,Management,17500,30100,Borderline,24,Graduate Route,program_total,https://greatermanchester.ac.uk/course/msc-international-management-full-time-12-months-university-of-bolton/2025-26,https://www.gov.uk/graduate-visa,2026-07-23,"Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. 2026/27 intl £17,500 on UGM course page."
United Kingdom,Greater Manchester,University of Bolton,MBA International (Graduate Entry),12,Management,17500,30100,Borderline,24,Graduate Route,program_total,https://greatermanchester.ac.uk/course/mba-international-master-of-business-administration-graduate-entry-full-time-12-months-university-of-bolton/2025-26,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,Hertfordshire,University of Hertfordshire,MSc Business Analytics and Consultancy,12,Analytics,17950,30874,Borderline,24,Graduate Route,per_year,https://www.herts.ac.uk/courses/postgraduate-masters/msc-business-analytics-and-consultancy,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. per_year 2026/27.
United Kingdom,Hertfordshire,University of Hertfordshire,MSc International Business,12,Business,17950,30874,Borderline,24,Graduate Route,program_total,https://www.prospects.ac.uk/universities/university-of-hertfordshire-3783/hertfordshire-business-school-13613/courses/international-business-18278,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. Confirm on herts.ac.uk course page at offer.
United Kingdom,Greater London,University of East London,MSc International Business Management,12,Business,17220,29618,Yes,24,Graduate Route,per_year,https://www.uel.ac.uk/postgraduate/courses/msc-international-business-management,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. per_year.
United Kingdom,Bedfordshire,University of Bedfordshire,MSc (Taught Master's standard),12,Business,16900,29068,Yes,24,Graduate Route,program_total,https://www.beds.ac.uk/howtoapply/money/fees/fee-schedule/,https://www.gov.uk/graduate-visa,2026-07-23,"Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. Standard taught MSc £16,900; apply to business titles unless banded otherwise."
United Kingdom,Bedfordshire,University of Bedfordshire,MBA,12,Management,18900,32508,Premium_OK,24,Graduate Route,program_total,https://www.beds.ac.uk/howtoapply/money/fees/fee-schedule/,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,Tyne and Wear,University of Sunderland,MSc International Business Management,12,Business,18000,30960,Borderline,24,Graduate Route,program_total,https://www.sunderland.ac.uk/postgraduate-fees,https://www.gov.uk/graduate-visa,2026-07-23,"Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. 2026/27 intl band £18,000."
United Kingdom,Tyne and Wear,University of Sunderland,MSc Finance and Management,12,Business,18000,30960,Borderline,24,Graduate Route,program_total,https://www.sunderland.ac.uk/postgraduate-fees,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,Tyne and Wear,University of Sunderland,MBA,12,Management,19000,32680,Premium_OK,24,Graduate Route,program_total,https://www.sunderland.ac.uk/postgraduate-fees,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,West Midlands,Coventry University,MSc International Business Management,12,Business,18600,31992,Borderline,24,Graduate Route,per_year,https://www.coventry.ac.uk/course-structure/pg/cbl/international-business-management-msc/,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. per_year.
United Kingdom,West Midlands,Coventry University,MSc Business Analytics,12,Analytics,18600,31992,Borderline,24,Graduate Route,per_year,https://www.coventry.ac.uk/course-structure/pg/cbl/business-analytics-msc/,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. per_year.
United Kingdom,West Midlands,University of Wolverhampton,MSc International Business Management,12,Business,18645,32069,Premium_OK,24,Graduate Route,per_year,https://www.wlv.ac.uk/courses/msc-international-business-management/,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. per_year.
United Kingdom,West Yorkshire,University of Huddersfield,MSc International Business,12,Business,18700,32164,Premium_OK,24,Graduate Route,per_year,https://courses.hud.ac.uk/2026-27/postgraduate/international-business-msc/,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. per_year.
United Kingdom,West Yorkshire,Leeds Beckett University,MSc Management and International Business,12,Business,18440,31717,Borderline,24,Graduate Route,per_year,https://www.leedsbeckett.ac.uk/courses/management-international-business-msc/,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. per_year; fee fixed for course duration.
United Kingdom,West Yorkshire,Leeds Beckett University,MSc Management and Leadership,12,Management,18440,31717,Borderline,24,Graduate Route,program_total,https://www.leedsbeckett.ac.uk/courses/management-leadership-msc/,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,West Yorkshire,Leeds Beckett University,MSc International Finance and Investment,12,Business,18440,31717,Borderline,24,Graduate Route,program_total,https://www.leedsbeckett.ac.uk/courses/international-finance-investment-msc/,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,South Yorkshire,Sheffield Hallam University,MSc International Business Management,12,Business,18600,31992,Borderline,24,Graduate Route,program_total,https://www.shu.ac.uk/courses/business-and-management/msc-international-business-management/full-time,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. program_total for course.
United Kingdom,South Yorkshire,Sheffield Hallam University,MSc International Business and Marketing,12,Business,18600,31992,Borderline,24,Graduate Route,program_total,https://www.shu.ac.uk/courses/business-and-management/msc-international-business-and-marketing/full-time/2026,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,South Yorkshire,Sheffield Hallam University,MSc Project Management,12,Management,18600,31992,Borderline,24,Graduate Route,program_total,https://www.shu.ac.uk/courses/business-and-management/msc-project-management/full-time,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,West Midlands,Birmingham City University,MSc Management and International Business,12,Business,18970,32628,Premium_OK,24,Graduate Route,per_year,https://www.bcu.ac.uk/courses/management-and-international-business-msc-2026-27,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. per_year.
United Kingdom,West Midlands,Birmingham City University,MSc Management and Finance,12,Business,18970,32628,Premium_OK,24,Graduate Route,program_total,https://www.bcu.ac.uk/courses/management-and-finance-msc-2026-27,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,West Midlands,Birmingham City University,MSc Management and Marketing,12,Business,18970,32628,Premium_OK,24,Graduate Route,program_total,https://www.bcu.ac.uk/courses/management-and-marketing-msc-2026-27,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,Leicestershire,De Montfort University,MSc International Business and Management,12,Business,19000,32680,Premium_OK,24,Graduate Route,program_total,https://www.dmu.ac.uk/study/courses/postgraduate-courses/international-business-and-management-msc-degree/international-business-and-management-msc.aspx,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,Greater London,University of Greenwich,MSc Management,12,Management,19450,33454,Premium_OK,24,Graduate Route,per_year,https://www.gre.ac.uk/postgraduate-courses/bus/management-msc,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. per_year.
United Kingdom,Greater London,University of Greenwich,MA International Business,12,Business,19450,33454,Premium_OK,24,Graduate Route,program_total,https://www.gre.ac.uk/postgraduate-courses/bus/intbus,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,Greater London,University of Greenwich,MSc Business Analytics,12,Analytics,19450,33454,Premium_OK,24,Graduate Route,program_total,https://www.gre.ac.uk/postgraduate-courses/bus/business-analytics-msc,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,Lancashire,University of Central Lancashire,MSc International Business and Management,12,Business,19250,33110,Premium_OK,24,Graduate Route,per_year,https://www.lancashire.ac.uk/postgraduate/courses/international-business-management-msc,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. per_year 2026/27.
United Kingdom,Lancashire,University of Central Lancashire,MSc Management,12,Management,19500,33540,Premium_OK,24,Graduate Route,program_total,https://www.lancashire.ac.uk/postgraduate/courses/management-msc,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,Cambridgeshire,Anglia Ruskin University,MSc International Business,12,Business,19500,33540,Premium_OK,24,Graduate Route,per_year,https://www.aru.ac.uk/study/postgraduate/international-business,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. per_year.
United Kingdom,Cambridgeshire,Anglia Ruskin University,MSc International Business with Economics,12,Economics,19500,33540,Premium_OK,24,Graduate Route,program_total,https://www.aru.ac.uk/study/postgraduate/international-business-with-economics,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,Cambridgeshire,Anglia Ruskin University,MBA,12,Management,21200,36464,Premium_OK,24,Graduate Route,program_total,https://www.aru.ac.uk/study/postgraduate/master-of-business-administration-mba,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,Lincolnshire,University of Lincoln,MSc International Business,12,Business,18100,31132,Borderline,24,Graduate Route,per_year,https://www.lincoln.ac.uk/course/busintms/,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. per_year; LIBS 2026/27.
United Kingdom,East Yorkshire,University of Hull,MSc Business Management,12,Management,18500,31820,Borderline,24,Graduate Route,program_total,https://www.postgrad.com/university-of-hull-faculty-of-business-law-and-politics-msc-business-management/course/,https://www.gov.uk/graduate-visa,2026-07-23,"Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. Cross-check hull.ac.uk offer letter; Sep 2026 intl £18,500 cited."
United Kingdom,Greater Manchester,Manchester Metropolitan University,MSc Management,12,Management,21000,36120,Premium_OK,24,Graduate Route,program_total,https://www.mmu.ac.uk/study/postgraduate/course/msc-management/,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. Russell Group N/A; Premium_OK post-92.
United Kingdom,Greater Manchester,Manchester Metropolitan University,MSc International Business Management,12,Business,21000,36120,Premium_OK,24,Graduate Route,program_total,https://www.mmu.ac.uk/study/international/before-you-apply/fees-and-funding/tuition-fees,https://www.gov.uk/graduate-visa,2026-07-23,"Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. Upper PG band £22,500; verify exact course page. Official MSc Management page shows £21,000 intl; confirm IBM on MMU course page."
United Kingdom,Tyne and Wear,Northumbria University,MSc International Business Management,12,Business,21500,36980,Premium_OK,24,Graduate Route,program_total,https://www.northumbria.ac.uk/study-at-northumbria/courses/international-business-management-dtfinb6/,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,Tyne and Wear,Northumbria University,MSc Business and Management,12,Management,21500,36980,Premium_OK,24,Graduate Route,program_total,https://www.northumbria.ac.uk/study-at-northumbria/fees-funding/international-fees-funding/international-masters-fees/,https://www.gov.uk/graduate-visa,2026-07-23,Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72.
United Kingdom,West Midlands,Coventry University,MSc Global Business,12,Business,18600,31992,Borderline,24,Graduate Route,program_total,https://www.coventry.ac.uk/study-at-coventry/postgraduate-study/fees-and-funding/postgraduate-fees/,https://www.gov.uk/graduate-visa,2026-07-23,"Graduate Route: 24 months if visa application on/before 31 Dec 2026; 18 months if application on/after 1 Jan 2027 (gov.uk). Indian BBA: typically min 2:2 or equivalent; check IELTS per course. CAD conversion at 1 GBP = 1.72. Many CBL MSc at £18,600 intl."
