Country,Region_Province,Institution,Program,Duration_months,Field_relevance,Intl_tuition_local_currency,Intl_tuition_CAD_verified,Budget_tier,Poststudy_work_months,Poststudy_pathway_name,Fee_basis,Verified_source_URL,Immigration_source_URL,Last_verified,Notes
Ireland,Dublin,Dublin City University,MSc in Human Resource Management,12,Management,23000,33810,Premium_OK,24,Stamp 1G,per_year,https://business.dcu.ie/course/human-resource-management/,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU fee €23,000 per annum per DCU 2026–27 schedule; NFQ Level 9; English medium."
Ireland,Limerick,University of Limerick,MSc in Business Analytics,12,Analytics,20400,29988,Yes,24,Stamp 1G,per_year,https://www.ul.ie/gps/courses/business-analytics-msc,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU 2026–27 fee €20,400 incl. student levy per UL fee schedule; 1-year full-time."
Ireland,Limerick,University of Limerick,MSc in International Management & Global Business,12,Management,18400,27048,Yes,24,Stamp 1G,per_year,https://www.ul.ie/gps/courses/international-management-msc,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU 2026–27 fee €18,400 incl. student levy per UL fee schedule; 1-year full-time."
Ireland,Limerick,University of Limerick,MA in Business Management,12,Management,18400,27048,Yes,24,Stamp 1G,per_year,https://www.ul.ie/fees/course-fees/postgraduate-fees/postgraduate-taught-fees-2026-2027,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU 2026–27 fee €18,400 incl. student levy per UL fee schedule; 1-year full-time."
Ireland,Limerick,University of Limerick,MSc in Finance,12,Business,18400,27048,Yes,24,Stamp 1G,per_year,https://www.ul.ie/fees/course-fees/postgraduate-fees/postgraduate-taught-fees-2026-2027,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU 2026–27 fee €18,400 incl. student levy per UL fee schedule; 1-year full-time."
Ireland,Limerick,University of Limerick,MSc in Human Resource Management,12,Management,18400,27048,Yes,24,Stamp 1G,per_year,https://www.ul.ie/fees/course-fees/postgraduate-fees/postgraduate-taught-fees-2026-2027,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU 2026–27 fee €18,400 incl. student levy per UL fee schedule; 1-year full-time."
Ireland,Limerick,University of Limerick,"MSc in Marketing, Consumption and Society",12,Business,18400,27048,Yes,24,Stamp 1G,per_year,https://www.ul.ie/fees/course-fees/postgraduate-fees/postgraduate-taught-fees-2026-2027,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU 2026–27 fee €18,400 incl. student levy per UL fee schedule; 1-year full-time."
Ireland,Cork,University College Cork,MSc in Marketing,12,Business,19700,28959,Yes,24,Stamp 1G,per_year,https://www.ucc.ie/en/ckl07/,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU tuition €19,700 (2025–26 schedule); €207 capitation may apply separately; English-taught Level 9."
Ireland,Cork,University College Cork,MSc in Business Analytics,12,Analytics,22300,32781,Premium_OK,24,Stamp 1G,per_year,https://www.ucc.ie/en/ckl51/,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU tuition €22,300 (2025–26 schedule); €207 capitation may apply separately; English-taught Level 9."
Ireland,Cork,University College Cork,MSc in Management and Marketing,12,Management,22300,32781,Premium_OK,24,Stamp 1G,per_year,https://www.ucc.ie/en/ckl22/,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU tuition €22,300 (2025–26 schedule); €207 capitation may apply separately; English-taught Level 9."
Ireland,Cork,University College Cork,MSc in Human Resource Management,12,Management,19890,29238,Yes,24,Stamp 1G,per_year,https://www.ucc.ie/en/study/postgrad/taughtcourses/masters/humanresourcemanagement/,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU tuition €19,890 (2025–26 schedule); €207 capitation may apply separately; English-taught Level 9."
Ireland,Cork,University College Cork,MSc in Business Economics,12,Economics,19700,28959,Yes,24,Stamp 1G,per_year,https://www.ucc.ie/en/ckl06/,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU tuition €19,700 (2025–26 schedule); €207 capitation may apply separately; English-taught Level 9."
Ireland,Cork,University College Cork,MSc in Accounting and Performance Analytics,12,Analytics,19700,28959,Yes,24,Stamp 1G,per_year,https://www.ucc.ie/en/ckl05/,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU tuition €19,700 (2025–26 schedule); €207 capitation may apply separately; English-taught Level 9."
Ireland,Galway,University of Galway,MSc in Business Analytics,12,Analytics,21640,31811,Borderline,24,Stamp 1G,per_year,https://www.universityofgalway.ie/business-public-policy-law/cairnes/courses/taught/businessanalyticsmsc/,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"International (non-EU) fee €21,640 p.a. incl. levy per 2026/27 postgraduate fee schedule; Level 9."
Ireland,Galway,University of Galway,MSc in International Management,12,Management,21640,31811,Borderline,24,Stamp 1G,per_year,https://www.universityofgalway.ie/courses/taught-postgraduate-courses/international-management.html,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"International (non-EU) fee €21,640 p.a. incl. levy per 2026/27 postgraduate fee schedule; Level 9."
Ireland,Galway,University of Galway,MSc in Human Resource Management,12,Management,21640,31811,Borderline,24,Stamp 1G,per_year,https://www.universityofgalway.ie/courses/taught-postgraduate-courses/human-resource-management.html,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"International (non-EU) fee €21,640 p.a. incl. levy per 2026/27 postgraduate fee schedule; Level 9."
Ireland,Galway,University of Galway,MSc in Digital Marketing,12,Business,20890,30708,Borderline,24,Stamp 1G,per_year,https://www.universityofgalway.ie/business-public-policy-law/cairnes/courses/taught/digitalmarketingmsc/,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"International (non-EU) fee €20,890 p.a. incl. levy per 2026/27 postgraduate fee schedule; Level 9."
Ireland,Galway,University of Galway,MSc (Marketing Management),12,Business,20890,30708,Borderline,24,Stamp 1G,per_year,https://www.universityofgalway.ie/courses/taught-postgraduate-courses/marketing-management.html,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"International (non-EU) fee €20,890 p.a. incl. levy per 2026/27 postgraduate fee schedule; Level 9."
Ireland,Kildare,Maynooth University,MSc Business Management,12,Management,18000,26460,Yes,24,Stamp 1G,per_year,https://www.maynoothuniversity.ie/study-maynooth/postgraduate-studies/courses/msc-business-management,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU tuition €18,000/year per 2026/27 fee PDF; €150 student levy listed separately; conversion-friendly for non-business grads on several programmes."
Ireland,Kildare,Maynooth University,MSc International Business,12,Business,18000,26460,Yes,24,Stamp 1G,per_year,https://www.maynoothuniversity.ie/study-maynooth/postgraduate-studies/courses/msc-international-business,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU tuition €18,000/year per 2026/27 fee PDF; €150 student levy listed separately; conversion-friendly for non-business grads on several programmes."
Ireland,Kildare,Maynooth University,MSc Finance,12,Business,18000,26460,Yes,24,Stamp 1G,per_year,https://www.maynoothuniversity.ie/study-maynooth/postgraduate-studies/courses/msc-finance,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU tuition €18,000/year per 2026/27 fee PDF; €150 student levy listed separately; conversion-friendly for non-business grads on several programmes."
Ireland,Kildare,Maynooth University,MSc Business Analytics,12,Analytics,18000,26460,Yes,24,Stamp 1G,per_year,https://www.maynoothuniversity.ie/study-maynooth/postgraduate-studies/courses/msc-business-analytics,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU tuition €18,000/year per 2026/27 fee PDF; €150 student levy listed separately; conversion-friendly for non-business grads on several programmes."
Ireland,Dublin,Technological University Dublin,MSc in Management,12,Management,15000,22050,Yes,24,Stamp 1G,per_year,https://www.tudublin.ie/study/postgraduate/courses/management-tu421-fulltime/,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU total programme fee €15,000 per TU Dublin 2025/26 postgraduate fee schedule / course page; Level 9 full-time on-campus."
Ireland,Dublin,Technological University Dublin,MSc in Marketing,12,Business,13500,19845,Yes,24,Stamp 1G,per_year,https://www.tudublin.ie/study/postgraduate/courses/marketing/,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU total programme fee €13,500 per TU Dublin 2025/26 postgraduate fee schedule / course page; Level 9 full-time on-campus."
Ireland,Dublin,Technological University Dublin,MSc in Finance,12,Business,13500,19845,Yes,24,Stamp 1G,per_year,https://www.tudublin.ie/study/postgraduate/courses/full-time-finance2/,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU total programme fee €13,500 per TU Dublin 2025/26 postgraduate fee schedule / course page; Level 9 full-time on-campus."
Ireland,Dublin,Technological University Dublin,MSc in Strategic Management,12,Management,13500,19845,Yes,24,Stamp 1G,per_year,https://www.tudublin.ie/study/postgraduate/courses/strategic-management-full-time/,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU total programme fee €13,500 per TU Dublin 2025/26 postgraduate fee schedule / course page; Level 9 full-time on-campus."
Ireland,Cork,Munster Technological University,MSc in International Business,12,Business,13500,19845,Yes,24,Stamp 1G,per_year,https://www.mtu.ie/courses/crbibus9/,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU €13,500/year per MTU international fee schedule 2026/27; optional ~€500 field trip on some business programmes; Level 9."
Ireland,Cork,Munster Technological University,MSc in Digital Marketing Strategy (Full-time),12,Business,13500,19845,Yes,24,Stamp 1G,per_year,https://www.mtu.ie/courses/crbdims9/,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU €13,500/year per MTU international fee schedule 2026/27; optional ~€500 field trip on some business programmes; Level 9."
Ireland,Cork,Munster Technological University,MA in Global Business Practice,12,Business,13500,19845,Yes,24,Stamp 1G,per_year,https://www.mtu.ie/courses/crbglbp9/,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU €13,500/year per MTU international fee schedule 2026/27; optional ~€500 field trip on some business programmes; Level 9."
Ireland,Dublin,Trinity College Dublin,MSc in Management,12,Management,24000,35280,Premium_OK,24,Stamp 1G,per_year,https://www.tcd.ie/business/programmes/masters-programmes/msc-in-management/fees/,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU €24,000 tuition 2026/27 per Trinity Business School; student levies extra (~€311 in 2025/26); Stamp 1G requires on-campus award."
Ireland,Dublin,Trinity College Dublin,MSc in Marketing,12,Business,24000,35280,Premium_OK,24,Stamp 1G,per_year,https://www.tcd.ie/business/programmes/masters-programmes/msc-in-marketing/fees/,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU €24,000 tuition 2026/27 per Trinity Business School; student levies extra (~€311 in 2025/26); Stamp 1G requires on-campus award."
Ireland,Dublin,Trinity College Dublin,MSc in Human Resource Management,12,Management,24000,35280,Premium_OK,24,Stamp 1G,per_year,https://www.tcd.ie/business/programmes/masters-programmes/msc-in-human-resource-management/fees/,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU €24,000 tuition 2026/27 per Trinity Business School; student levies extra (~€311 in 2025/26); Stamp 1G requires on-campus award."
Ireland,Dublin,Trinity College Dublin,MSc in Business Analytics & AI for Management,12,Analytics,23950,35206,Premium_OK,24,Stamp 1G,per_year,https://www.tcd.ie/business/programmes/masters-programmes/msc-in-business-analytics-and-ai-for-management/fees/,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU €23,950 tuition 2026/27 per Trinity Business School; student levies extra (~€311 in 2025/26); Stamp 1G requires on-campus award."
Ireland,Dublin,Trinity College Dublin,MSc in International Management,12,Management,24500,36015,Premium_OK,24,Stamp 1G,per_year,https://www.tcd.ie/business/programmes/masters-programmes/msc-in-international-management/fees/,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU €24,500 tuition 2026/27 per Trinity Business School; student levies extra (~€311 in 2025/26); Stamp 1G requires on-campus award."
Ireland,Dublin,University College Dublin (Michael Smurfit Graduate Business School),MSc International Business,12,Business,23870,35089,Premium_OK,24,Stamp 1G,per_year,https://hub.ucd.ie/usis/!W_HU_MENU.P_PUBLISH?MAJR=B263&p_tag=PROG,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU year-1 tuition €23,870 per UCD programme hub (Sept 2026 intake); continuation fee if programme extended; English-taught Level 9."
Ireland,Dublin,University College Dublin (Michael Smurfit Graduate Business School),MSc Marketing,12,Business,23870,35089,Premium_OK,24,Stamp 1G,per_year,https://hub.ucd.ie/usis/!W_HU_MENU.P_PUBLISH?MAJR=B259&p_tag=PROG,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU year-1 tuition €23,870 per UCD programme hub (Sept 2026 intake); continuation fee if programme extended; English-taught Level 9."
Ireland,Dublin,University College Dublin (Michael Smurfit Graduate Business School),MSc Strategic Management,12,Management,23870,35089,Premium_OK,24,Stamp 1G,per_year,https://hub.ucd.ie/usis/!W_HU_MENU.P_PUBLISH?MAJR=B715&p_tag=PROG,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU year-1 tuition €23,870 per UCD programme hub (Sept 2026 intake); continuation fee if programme extended; English-taught Level 9."
Ireland,Dublin,University College Dublin (Michael Smurfit Graduate Business School),MSc Accounting & Financial Management,12,Business,23870,35089,Premium_OK,24,Stamp 1G,per_year,https://hub.ucd.ie/usis/!W_HU_MENU.P_PUBLISH?MAJR=B714&p_tag=PROG,https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/,2026-07-23,"Non-EU year-1 tuition €23,870 per UCD programme hub (Sept 2026 intake); continuation fee if programme extended; English-taught Level 9."
